gaze_x,gaze_y,inout_score,in_frame,head_box_xmin,head_box_ymin,head_box_xmax,head_box_ymax,distance_from_center,json_path,person_id,label,frame_file
31,34,1.8901304429164156e-05,False,161.625,152.75,1024.375,715.25,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0170_gaze.json,person_20,scripted,frame_0170_gaze.json
31,33,2.2484595319838263e-05,False,169.75,151.59375,1025.25,716.90625,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0171_gaze.json,person_20,scripted,frame_0171_gaze.json
32,33,1.4720215403940529e-05,False,183.5,152.8125,1041.5,709.6875,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0172_gaze.json,person_20,scripted,frame_0172_gaze.json
34,33,6.52470089335111e-06,False,216.8125,154.8125,1054.1875,711.6875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0173_gaze.json,person_20,scripted,frame_0173_gaze.json
34,33,2.2264011931838468e-05,False,211.6875,155.3125,1056.3125,712.1875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0174_gaze.json,person_20,scripted,frame_0174_gaze.json
33,33,3.065655255340971e-05,False,213.875,159.65625,1062.125,710.34375,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0175_gaze.json,person_20,scripted,frame_0175_gaze.json
32,34,6.378105354087893e-06,False,209.375,170.390625,1057.625,705.609375,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0176_gaze.json,person_20,scripted,frame_0176_gaze.json
30,36,5.436146693682531e-06,False,229.8125,178.96875,1038.1875,710.53125,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0177_gaze.json,person_20,scripted,frame_0177_gaze.json
30,36,1.6545130847589462e-06,False,225.3125,187.53125,1033.6875,713.46875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0178_gaze.json,person_20,scripted,frame_0178_gaze.json
30,36,8.704208084964193e-06,False,214.703125,188.1953125,1042.296875,710.3046875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0179_gaze.json,person_20,scripted,frame_0179_gaze.json
29,35,7.261255177581916e-06,False,203.875,186.4453125,1043.125,708.5546875,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0180_gaze.json,person_20,scripted,frame_0180_gaze.json
30,36,5.578163381869672e-06,False,202.875,175.46875,1051.125,707.03125,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0181_gaze.json,person_20,scripted,frame_0181_gaze.json
30,36,4.426714440342039e-06,False,191.75,171.90625,1047.25,709.09375,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0182_gaze.json,person_20,scripted,frame_0182_gaze.json
30,35,1.5989544408512302e-06,False,192.875,165.1875,1041.125,710.8125,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0183_gaze.json,person_20,scripted,frame_0183_gaze.json
30,35,1.5152174910326721e-06,False,191.75,165.6875,1047.25,711.3125,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0184_gaze.json,person_20,scripted,frame_0184_gaze.json
31,35,2.2246606022235937e-05,False,201.8125,168.1875,1039.1875,713.8125,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0185_gaze.json,person_20,scripted,frame_0185_gaze.json
31,35,1.4624618415837176e-05,False,199.875,162.125,1048.125,713.375,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0186_gaze.json,person_20,scripted,frame_0186_gaze.json
30,35,1.1613520655373577e-05,False,188.375,166.6875,1036.625,712.3125,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0187_gaze.json,person_20,scripted,frame_0187_gaze.json
30,34,1.7162758013000712e-05,False,186.375,164.1875,1034.625,709.8125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0188_gaze.json,person_20,scripted,frame_0188_gaze.json
28,36,1.0271113524140674e-06,False,178.0,170.15625,1033.5,707.34375,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0189_gaze.json,person_20,scripted,frame_0189_gaze.json
28,35,9.788378747543902e-07,False,183.375,170.90625,1031.625,708.09375,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0190_gaze.json,person_20,scripted,frame_0190_gaze.json
28,35,5.441540906758746e-06,False,174.75,173.96875,1030.25,705.53125,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0191_gaze.json,person_20,scripted,frame_0191_gaze.json
29,35,3.513732053761487e-06,False,175.375,173.15625,1023.625,710.34375,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0192_gaze.json,person_20,scripted,frame_0192_gaze.json
28,35,2.993915586557705e-06,False,179.875,175.46875,1028.125,707.03125,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0193_gaze.json,person_20,scripted,frame_0193_gaze.json
28,36,4.419981905812165e-06,False,162.0546875,187.2890625,1030.4453125,699.2109375,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0194_gaze.json,person_20,scripted,frame_0194_gaze.json
28,36,3.904910499841208e-06,False,160.0546875,186.2890625,1028.4453125,698.2109375,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0195_gaze.json,person_20,scripted,frame_0195_gaze.json
28,36,5.943598807789385e-06,False,171.6328125,186.7890625,1028.3671875,698.7109375,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0196_gaze.json,person_20,scripted,frame_0196_gaze.json
28,36,1.4416354133572895e-05,False,178.875,184.9921875,1018.125,702.0078125,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0197_gaze.json,person_20,scripted,frame_0197_gaze.json
28,36,2.9621147405123338e-05,False,163.1328125,184.4921875,1019.8671875,701.5078125,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0198_gaze.json,person_20,scripted,frame_0198_gaze.json
28,36,1.2911694284412079e-05,False,176.125,185.2421875,1015.375,702.2578125,5.656854249492381,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0199_gaze.json,person_20,scripted,frame_0199_gaze.json
29,35,9.375742956763133e-05,False,181.8125,179.03125,1004.6875,704.96875,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0200_gaze.json,person_20,scripted,frame_0200_gaze.json
29,36,2.500945993233472e-05,False,180.6875,176.21875,1010.8125,707.78125,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0201_gaze.json,person_20,scripted,frame_0201_gaze.json
30,34,2.9078448278596625e-05,False,182.0625,176.21875,1019.4375,707.78125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0202_gaze.json,person_20,scripted,frame_0202_gaze.json
30,36,2.5133404051302932e-05,False,184.5625,177.46875,1021.9375,709.03125,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0203_gaze.json,person_20,scripted,frame_0203_gaze.json
30,36,1.2385270565573592e-05,False,189.6875,180.03125,1019.8125,705.96875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0204_gaze.json,person_20,scripted,frame_0204_gaze.json
30,36,9.101126124733128e-06,False,187.3125,174.15625,1010.1875,711.34375,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0205_gaze.json,person_20,scripted,frame_0205_gaze.json
30,36,5.117065484228078e-06,False,189.3125,177.96875,1012.1875,709.53125,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0206_gaze.json,person_20,scripted,frame_0206_gaze.json
31,35,1.743844768498093e-05,False,183.1875,180.28125,1013.3125,706.21875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0207_gaze.json,person_20,scripted,frame_0207_gaze.json
31,36,3.062382893403992e-05,False,180.5625,181.28125,1017.9375,707.21875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0208_gaze.json,person_20,scripted,frame_0208_gaze.json
31,35,5.1046194130321965e-05,False,178.6875,179.21875,1023.3125,710.78125,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0209_gaze.json,person_20,scripted,frame_0209_gaze.json
31,36,4.270615681889467e-05,False,179.1875,178.46875,1023.8125,710.03125,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0210_gaze.json,person_20,scripted,frame_0210_gaze.json
31,36,3.24912580254022e-05,False,178.8125,180.53125,1016.1875,706.46875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0211_gaze.json,person_20,scripted,frame_0211_gaze.json
31,36,2.085044798150193e-05,False,174.4375,180.78125,1019.0625,706.71875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0212_gaze.json,person_20,scripted,frame_0212_gaze.json
31,36,1.6827145373099484e-05,False,171.9375,183.03125,1016.5625,708.96875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0213_gaze.json,person_20,scripted,frame_0213_gaze.json
31,36,9.281034181185532e-06,False,177.8125,182.53125,1015.1875,708.46875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0214_gaze.json,person_20,scripted,frame_0214_gaze.json
31,36,3.112276772299083e-06,False,180.0625,179.46875,1017.4375,711.03125,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0215_gaze.json,person_20,scripted,frame_0215_gaze.json
31,36,9.60885472522932e-07,False,182.1875,179.21875,1012.3125,710.78125,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0216_gaze.json,person_20,scripted,frame_0216_gaze.json
31,36,1.2460785910661798e-05,False,181.6875,182.78125,1011.8125,708.71875,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0217_gaze.json,person_20,scripted,frame_0217_gaze.json
30,36,2.1055016986792907e-05,False,192.0625,178.46875,1014.9375,710.03125,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0218_gaze.json,person_20,scripted,frame_0218_gaze.json
30,35,1.6774145478848368e-05,False,193.0625,179.21875,1015.9375,710.78125,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0219_gaze.json,person_20,scripted,frame_0219_gaze.json
30,34,4.9923335609491915e-05,False,181.5625,182.03125,1018.9375,707.96875,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0220_gaze.json,person_20,scripted,frame_0220_gaze.json
30,33,5.089036130812019e-05,False,192.0625,183.28125,1014.9375,709.21875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0221_gaze.json,person_20,scripted,frame_0221_gaze.json
30,32,5.472823613672517e-05,False,190.1875,183.03125,1020.3125,708.96875,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0222_gaze.json,person_20,scripted,frame_0222_gaze.json
30,32,7.864295184845105e-05,False,192.4375,183.4375,1022.5625,706.5625,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0223_gaze.json,person_20,scripted,frame_0223_gaze.json
30,32,9.677428897703066e-05,False,175.3828125,187.4921875,1032.1171875,704.5078125,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0224_gaze.json,person_20,scripted,frame_0224_gaze.json
30,32,0.0002618510916363448,False,175.6328125,187.7421875,1032.3671875,704.7578125,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0225_gaze.json,person_20,scripted,frame_0225_gaze.json
29,33,0.00021684860985260457,False,176.6328125,185.9921875,1033.3671875,703.0078125,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0226_gaze.json,person_20,scripted,frame_0226_gaze.json
30,33,0.00017844051762949675,False,184.125,186.7421875,1023.375,703.7578125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0227_gaze.json,person_20,scripted,frame_0227_gaze.json
30,32,2.4541794118704274e-05,False,188.875,184.9453125,1028.125,707.0546875,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0228_gaze.json,person_20,scripted,frame_0228_gaze.json
30,33,2.2395570340449922e-05,False,188.875,185.4453125,1028.125,707.5546875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0229_gaze.json,person_20,scripted,frame_0229_gaze.json
30,32,6.855623360024765e-05,False,196.5625,181.53125,1019.4375,707.46875,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0230_gaze.json,person_20,scripted,frame_0230_gaze.json
30,33,4.5228302042232826e-05,False,200.1875,183.03125,1015.8125,708.96875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0231_gaze.json,person_20,scripted,frame_0231_gaze.json
30,33,4.0349033952225e-05,False,191.1875,180.46875,1021.3125,712.03125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0232_gaze.json,person_20,scripted,frame_0232_gaze.json
30,33,3.577252573450096e-05,False,185.6875,183.03125,1015.8125,708.96875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0233_gaze.json,person_20,scripted,frame_0233_gaze.json
30,33,3.677381755551323e-05,False,203.0625,183.53125,1011.4375,709.46875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0234_gaze.json,person_20,scripted,frame_0234_gaze.json
30,32,6.389686313923448e-05,False,189.5625,183.78125,1012.4375,709.71875,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0235_gaze.json,person_20,scripted,frame_0235_gaze.json
31,33,6.899644358782098e-05,False,191.8125,183.53125,1014.6875,709.46875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0236_gaze.json,person_20,scripted,frame_0236_gaze.json
31,33,9.521958418190479e-05,False,189.8125,183.53125,1012.6875,709.46875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0237_gaze.json,person_20,scripted,frame_0237_gaze.json
31,33,8.405709377257153e-05,False,185.3125,179.21875,1008.1875,710.78125,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0238_gaze.json,person_20,scripted,frame_0238_gaze.json
31,33,8.540756243746728e-05,False,185.5625,181.53125,1008.4375,707.46875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0239_gaze.json,person_20,scripted,frame_0239_gaze.json
31,34,4.8105488531291485e-05,False,186.6875,179.46875,1016.8125,711.03125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0240_gaze.json,person_20,scripted,frame_0240_gaze.json
31,34,5.01228314533364e-05,False,178.8125,182.78125,1016.1875,708.71875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0241_gaze.json,person_20,scripted,frame_0241_gaze.json
31,34,8.162542508216575e-05,False,190.5625,182.03125,1013.4375,707.96875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0242_gaze.json,person_20,scripted,frame_0242_gaze.json
31,34,5.163034438737668e-05,False,187.9375,184.78125,1003.5625,710.71875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0243_gaze.json,person_20,scripted,frame_0243_gaze.json
31,34,5.829893780173734e-05,False,187.1875,186.6875,1002.8125,709.8125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0244_gaze.json,person_20,scripted,frame_0244_gaze.json
31,34,2.3262473405338824e-05,False,174.625,190.2421875,1013.875,707.2578125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0245_gaze.json,person_20,scripted,frame_0245_gaze.json
30,34,2.0616973415599205e-05,False,178.703125,193.2421875,1006.296875,710.2578125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0246_gaze.json,person_20,scripted,frame_0246_gaze.json
31,34,4.138856820645742e-05,False,192.0625,188.4375,1000.4375,711.5625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0247_gaze.json,person_20,scripted,frame_0247_gaze.json
30,34,1.1115489542135037e-05,False,195.9375,190.75,997.0625,708.25,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0248_gaze.json,person_20,scripted,frame_0248_gaze.json
31,34,0.0009360701078549027,False,206.125,193.5,996.375,711.0,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0249_gaze.json,person_20,scripted,frame_0249_gaze.json
